,move,skill,turn,color,match,piece_that_take,piece_taken
1554,a6,=,4,B,16,,
1555,O-O,=,5,W,16,,
1556,Nf6,=,5,B,16,,
1557,Re1,=,6,W,16,,
1558,O-O,=,6,B,16,,
1559,h3,=,7,W,16,,
1560,Nc6,=,7,B,16,,
1561,c3,=,8,W,16,,
1562,e5,=,8,B,16,,
1563,Nbd2,=,9,W,16,,
1564,b6,=,9,B,16,,
1565,Nf1,=,10,W,16,,
1566,Bb7,=,10,B,16,,
1567,Ng3,=,11,W,16,,
1568,Re8,=,11,B,16,,
1569,a3,=,12,W,16,,
1570,h6,=,12,B,16,,
1571,d5,=,13,W,16,,
1572,Nb8,=,13,B,16,,
1573,c4,=,14,W,16,,
1574,a5,=,14,B,16,,
1575,Rb1,=,15,W,16,,
1576,Nbd7,=,15,B,16,,
1577,b4,=,16,W,16,,
1578,axb4,=,16,B,16,a,b
1579,axb4,=,17,W,16,a,b
1580,c6,=,17,B,16,,
1581,Be3,=,18,W,16,,
1582,Qc7,=,18,B,16,,
1583,Qd2,=,19,W,16,,
1584,Kh7,=,19,B,16,,
1585,Rec1,=,20,W,16,,
1586,c5,=,20,B,16,,
1587,bxc5,=,21,W,16,b,c
1588,bxc5,=,21,B,16,b,c
1589,Bc2,=,22,W,16,,
1590,Nb6,=,22,B,16,,
1591,Bd3,=,23,W,16,,
1592,Nfd7,=,23,B,16,,
1593,h4,=,24,W,16,,
1594,Ra4,=,24,B,16,,
1595,h5,=,25,W,16,,
1596,Ba6,=,25,B,16,,
1597,Qe2,=,26,W,16,,
1598,Rb4,#e6912c,26,B,16,,
1599,Ra1,#ee6b55,27,W,16,,
1600,Ra4,#e6912c,27,B,16,,
1601,Rxa4,=,28,W,16,R,a
1602,Nxa4,=,28,B,16,N,a
1603,Nh4,#e6912c,29,W,16,,
1604,Nab6,#b33430,29,B,16,,
1605,hxg6+,=,30,W,16,h,g+
1606,fxg6,=,30,B,16,f,g
1607,Nxg6,#1baca6,31,W,16,N,g
1608,Nf6,=,31,B,16,,
1609,Nh4,=,32,W,16,,
1610,Bc8,=,32,B,16,,
1611,Nhf5,=,33,W,16,,
1612,Rg8,=,33,B,16,,
1613,Qf3,=,34,W,16,,
1614,Bf8,=,34,B,16,,
1615,Nxh6,=,35,W,16,N,h
1616,Bxh6,=,35,B,16,B,h
1617,Bxh6,=,36,W,16,B,h
1618,Rg6,=,36,B,16,,
1619,Bd2,=,37,W,16,,
1620,Bg4,=,37,B,16,,
1621,Qe3,=,38,W,16,,
1622,Qf7,=,38,B,16,,
1623,Nf5,=,39,W,16,,
1624,Qf8,=,39,B,16,,
1625,Qg3,=,40,W,16,,
1626,Bxf5,=,40,B,16,B,f
1627,Qh4+,=,41,W,16,,
1628,Kg8,=,41,B,16,,
1629,exf5,=,42,W,16,e,f
1630,Rg4,=,42,B,16,,
1631,Qh3,=,43,W,16,,
1632,Nbd7,=,43,B,16,,
1633,Be2,=,44,W,16,,
1634,Rd4,=,44,B,16,,
1635,Be3,=,45,W,16,,
1636,Re4,=,45,B,16,,
1637,Bd3,=,46,W,16,,
1638,Rxe3,=,46,B,16,R,e
1639,Qxe3,=,47,W,16,Q,e
1640,Qg7,=,47,B,16,,
1641,Qg3,=,48,W,16,,
1642,e4,=,48,B,16,,
1643,Qxg7+,=,49,W,16,Q,g+
1644,Kxg7,=,49,B,16,K,g
1645,Be2,=,50,W,16,,
1646,Kh6,=,50,B,16,,
1647,g4,=,51,W,16,,
1648,Kg5,=,51,B,16,,
1649,Rb1,=,52,W,16,,
1650,Ne5,=,52,B,16,,
1651,Rb6,=,53,W,16,,
1652,Nfxg4,=,53,B,16,Nf,g
1653,Bxg4,=,54,W,16,B,g
1654,Nxg4,=,54,B,16,N,g
1655,Rxd6,=,55,W,16,R,d
1656,Kxf5,=,55,B,16,K,f
1657,Rc6,=,56,W,16,,
1658,Ke5,=,56,B,16,,
1659,Rxc5,=,57,W,16,R,c
1660,Kd4,=,57,B,16,,
1661,d6,=,58,W,16,,
1662,Kxc5,=,58,B,16,K,c
1663,d7,=,59,W,16,,
1664,Ne5,=,59,B,16,,
1665,d8=Q,=,60,W,16,,
1666,Kxc4,=,60,B,16,K,c
1667,Kg2,=,61,W,16,,
1668,Nd3,=,61,B,16,,
1669,Qb6,=,62,W,16,,
1670,Kd5,=,62,B,16,,
1671,Qe3,=,63,W,16,,
1672,Ke5,=,63,B,16,,
1673,Kg3,=,64,W,16,,
1674,Kd5,=,64,B,16,,
1675,f4,=,65,W,16,,
1676,Nc5,=,65,B,16,,
1677,f5,=,66,W,16,,
1678,Nd7,=,66,B,16,,
1679,Kf4,=,67,W,16,,
1680,Nf6,=,67,B,16,,
1681,Qd2+,=,68,W,16,,
1682,Kc4,=,68,B,16,,
1683,Ke5,=,69,W,16,,
1684,e3,=,69,B,16,,
1685,Qc2+,=,70,W,16,,
1686,Kb5,=,70,B,16,,
1687,Kxf6,=,71,W,16,K,f
1688,Nf3,=,1,W,17,,
1689,Nf6,=,1,B,17,,
1690,b3,=,2,W,17,,
1691,g6,=,2,B,17,,
1692,Bb2,=,3,W,17,,
1693,Bg7,=,3,B,17,,
1694,e3,=,4,W,17,,
1695,O-O,=,4,B,17,,
1696,d4,=,5,W,17,,
1697,d6,=,5,B,17,,
1698,Be2,=,6,W,17,,
1699,e5,=,6,B,17,,
1700,O-O,=,7,W,17,,
1701,exd4,=,7,B,17,e,d
1702,Nxd4,=,8,W,17,N,d
1703,Re8,=,8,B,17,,
1704,c4,=,9,W,17,,
1705,Nc6,=,9,B,17,,
1706,Nc3,=,10,W,17,,
1707,Nxd4,=,10,B,17,N,d
1708,exd4,=,11,W,17,e,d
1709,Bf5,=,11,B,17,,
1710,Bf3,=,12,W,17,,
1711,c6,=,12,B,17,,
1712,Qd2,=,13,W,17,,
1713,d5,=,13,B,17,,
1714,cxd5,=,14,W,17,c,d
1715,Nxd5,=,14,B,17,N,d
1716,Nxd5,=,15,W,17,N,d
1717,cxd5,=,15,B,17,c,d
1718,Rfe1,=,16,W,17,,
1719,Be4,=,16,B,17,,
1720,Be2,=,17,W,17,,
1721,Qd7,=,17,B,17,,
1722,f3,=,18,W,17,,
1723,Bf5,=,18,B,17,,
1724,Bf1,=,19,W,17,,
1725,h5,=,19,B,17,,
1726,Rac1,=,20,W,17,,
1727,a6,=,20,B,17,,
1728,Rxe8+,=,21,W,17,R,e+
1729,Rxe8,=,21,B,17,R,e
1730,Re1,=,22,W,17,,
1731,Rc8,=,22,B,17,,
1732,Rc1,=,23,W,17,,
1733,Rc6,=,23,B,17,,
1734,Rxc6,=,24,W,17,R,c
1735,Qxc6,=,24,B,17,Q,c
1736,Qc3,=,25,W,17,,
1737,Qe6,=,25,B,17,,
1738,Qd2,=,26,W,17,,
1739,Bf6,=,26,B,17,,
1740,Kf2,=,27,W,17,,
1741,Qe7,=,27,B,17,,
1742,Qe3,=,28,W,17,,
1743,Qc7,=,28,B,17,,
1744,g3,=,29,W,17,,
1745,Qc2+,=,29,B,17,,
1746,Qe2,=,30,W,17,,
1747,Qb1,=,30,B,17,,
1748,Bc3,=,31,W,17,,
1749,Bc2,=,31,B,17,,
1750,b4,=,32,W,17,,
1751,Qxa2,=,32,B,17,Q,a
1752,Qd2,=,33,W,17,,
1753,Qb3,=,33,B,17,,
1754,Be2,=,34,W,17,,
1755,Kg7,=,34,B,17,,
1756,h3,=,35,W,17,,
1757,Bf5,=,35,B,17,,
1758,g4,=,36,W,17,,
1759,hxg4,=,36,B,17,h,g
1760,hxg4,=,37,W,17,h,g
1761,Be6,=,37,B,17,,
1762,Qe3,=,38,W,17,,
1763,Bh4+,=,38,B,17,,
1764,Kg2,=,39,W,17,,
1765,Qc2,=,39,B,17,,
1766,Bd2,=,40,W,17,,
1767,Kg8,=,40,B,17,,
1768,Qc3,=,41,W,17,,
1769,Qxc3,=,41,B,17,Q,c
1770,Bxc3,=,42,W,17,B,c
1771,Be7,=,42,B,17,,
1772,b5,=,43,W,17,,
1773,Bc8,=,43,B,17,,
1774,bxa6,=,44,W,17,b,a
1775,bxa6,=,44,B,17,b,a
1776,Ba5,=,45,W,17,,
1777,Bf6,=,45,B,17,,
1778,Bb6,=,46,W,17,,
1779,a5,=,46,B,17,,
1780,Bb5,=,47,W,17,,
1781,Be6,=,47,B,17,,
1782,Kf2,=,48,W,17,,
1783,Kg7,=,48,B,17,,
1784,Ke3,=,49,W,17,,
1785,Bg5+,=,49,B,17,,
1786,f4,=,50,W,17,,
1787,Be7,=,50,B,17,,
1788,g5,=,51,W,17,,
1789,Bb4,=,51,B,17,,
1790,Bc6,=,52,W,17,,
1791,Kf8,=,52,B,17,,
1792,Bd8,=,53,W,17,,
1793,Bf5,=,53,B,17,,
1794,Bxd5,=,54,W,17,B,d
1795,a4,=,54,B,17,,
1796,Bb6,=,55,W,17,,
1797,a3,=,55,B,17,,
1798,Ba2,=,56,W,17,,
1799,Ke7,=,56,B,17,,
1800,d5,=,57,W,17,,
1801,Kd6,=,57,B,17,,
1802,Kd4,=,58,W,17,,
1803,Bd7,=,58,B,17,,
1804,Ba7,=,59,W,17,,
1805,Kc7,=,59,B,17,,
1806,Bc5,=,60,W,17,,
1807,Bxc5+,=,60,B,17,B,c+
1808,Kxc5,=,61,W,17,K,c
1809,Bf5,=,61,B,17,,
1810,d6+,=,62,W,17,,
1811,Kd7,=,62,B,17,,
1812,Bxf7,=,63,W,17,B,f
1813,Be6,=,63,B,17,,
1814,Bxe6+,=,64,W,17,B,e+
1815,Kxe6,=,64,B,17,K,e
1816,Kc6,=,65,W,17,,
1817,a2,=,65,B,17,,
1818,d7,=,66,W,17,,
1819,a1=Q,=,66,B,17,,
1820,d8=Q,=,67,W,17,,
1821,Qc3+,=,67,B,17,,
1822,Kb7,=,68,W,17,,
1823,Qb4+,=,68,B,17,,
1824,Kc8,=,69,W,17,,
1825,Qc5+,=,69,B,17,,
1826,Kb7,=,70,W,17,,
1827,Qb5+,=,70,B,17,,
1828,Kc8,=,71,W,17,,
1829,Qc6+,=,71,B,17,,
1830,Kb8,=,72,W,17,,
1831,Qd6+,=,72,B,17,,
1832,Kc8,=,73,W,17,,
1833,Qc6+,=,73,B,17,,
1834,Kb8,=,74,W,17,,
1835,Qd6+,=,74,B,17,,
1836,Kc8,=,75,W,17,,
1837,Qc6+,=,75,B,17,,
1838,e4,=,1,W,18,,
1839,g6,=,1,B,18,,
1840,Nc3,=,2,W,18,,
1841,Bg7,=,2,B,18,,
1842,d4,=,3,W,18,,
1843,d6,=,3,B,18,,
1844,Nf3,=,4,W,18,,
1845,Nc6,=,4,B,18,,
1846,Be3,=,5,W,18,,
1847,Nf6,=,5,B,18,,
1848,h3,=,6,W,18,,
1849,e5,#e6912c,6,B,18,,
1850,dxe5,#5c8bb0,7,W,18,d,e
1851,Nxe5,=,7,B,18,N,e
1852,Nxe5,=,8,W,18,N,e
1853,dxe5,=,8,B,18,d,e
1854,Qxd8+,=,9,W,18,Q,d+
1855,Kxd8,=,9,B,18,K,d
1856,O-O-O+,=,10,W,18,,
1857,Bd7,=,10,B,18,,
1858,Bc4,=,11,W,18,,
1859,Ke8,=,11,B,18,,
1860,Nb5,#e6912c,12,W,18,,
1861,Bxb5,#5c8bb0,12,B,18,B,b
1862,Bxb5+,=,13,W,18,B,b+
1863,c6,#5c8bb0,13,B,18,,
1864,Bd3,=,14,W,18,,
1865,h5,=,14,B,18,,
1866,Kb1,=,15,W,18,,
1867,Bh6,=,15,B,18,,
1868,Bc5,=,16,W,18,,
1869,Bf8,=,16,B,18,,
1870,Be3,=,17,W,18,,
1871,Bh6,=,17,B,18,,
1872,Bc5,=,18,W,18,,
1873,Bf8,=,18,B,18,,
1874,Be3,=,19,W,18,,
1875,Bh6,=,19,B,18,,
1876,e4,=,1,W,19,,
1877,c6,=,1,B,19,,
1878,Nc3,=,2,W,19,,
1879,d5,=,2,B,19,,
1880,Nf3,=,3,W,19,,
1881,a6,=,3,B,19,,
1882,d4,=,4,W,19,,
1883,Bg4,=,4,B,19,,
1884,h3,=,5,W,19,,
1885,Bh5,=,5,B,19,,
1886,Be2,=,6,W,19,,
1887,e6,=,6,B,19,,
1888,O-O,=,7,W,19,,
1889,Nf6,=,7,B,19,,
1890,exd5,=,8,W,19,e,d
1891,cxd5,=,8,B,19,c,d
1892,Ne5,=,9,W,19,,
1893,Bxe2,=,9,B,19,B,e
1894,Nxe2,=,10,W,19,N,e
1895,Bd6,=,10,B,19,,
1896,Nd3,=,11,W,19,,
1897,O-O,=,11,B,19,,
1898,Bf4,=,12,W,19,,
1899,Nc6,=,12,B,19,,
1900,c3,=,13,W,19,,
1901,Re8,=,13,B,19,,
1902,Bxd6,=,14,W,19,B,d
1903,Qxd6,=,14,B,19,Q,d
1904,Re1,=,15,W,19,,
1905,e5,=,15,B,19,,
1906,dxe5,=,16,W,19,d,e
1907,Nxe5,=,16,B,19,N,e
1908,Nxe5,=,17,W,19,N,e
1909,Rxe5,=,17,B,19,R,e
1910,Nd4,=,18,W,19,,
1911,Rxe1+,=,18,B,19,R,e+
1912,Qxe1,=,19,W,19,Q,e
1913,Re8,=,19,B,19,,
1914,Qd2,=,20,W,19,,
1915,g6,=,20,B,19,,
1916,Re1,=,21,W,19,,
1917,Rxe1+,=,21,B,19,R,e+
1918,Qxe1,=,22,W,19,Q,e
1919,Kg7,=,22,B,19,,
1920,f3,=,23,W,19,,
1921,Nd7,=,23,B,19,,
1922,Qd2,=,24,W,19,,
1923,Nc5,=,24,B,19,,
1924,Kf2,=,25,W,19,,
1925,Ne6,=,25,B,19,,
1926,Ne2,=,26,W,19,,
1927,Qb6+,=,26,B,19,,
1928,Nd4,=,27,W,19,,
1929,Nxd4,=,27,B,19,N,d
1930,Qxd4+,=,28,W,19,Q,d+
1931,Qxd4+,=,28,B,19,Q,d+
1932,cxd4,=,29,W,19,c,d
1933,Kf6,=,29,B,19,,
1934,g4,=,30,W,19,,
1935,Ke6,=,30,B,19,,
1936,Ke3,=,31,W,19,,
1937,g5,=,31,B,19,,
1938,Kd3,=,32,W,19,,
1939,f5,=,32,B,19,,
1940,Kc3,=,33,W,19,,
1941,fxg4,=,33,B,19,f,g
1942,fxg4,=,34,W,19,f,g
1943,Kd6,=,34,B,19,,
1944,Kb4,=,35,W,19,,
1945,b6,#5c8bb0,35,B,19,,
1946,a4,=,36,W,19,,
1947,Kc6,=,36,B,19,,
1948,a5,=,37,W,19,,
1949,b5,=,37,B,19,,
1950,Kc3,=,38,W,19,,
1951,h6,=,38,B,19,,
1952,b4,=,39,W,19,,
1953,Kd6,=,39,B,19,,
1954,Kd3,=,40,W,19,,
1955,Ke6,=,40,B,19,,
1956,Ke3,=,41,W,19,,
1957,Kd6,=,41,B,19,,
1958,Kf3,=,42,W,19,,
1959,Ke6,=,42,B,19,,
1960,Kg3,=,43,W,19,,
1961,Kf6,=,43,B,19,,
1962,Kg2,=,44,W,19,,
1963,Kg6,=,44,B,19,,
1964,Kg1,=,45,W,19,,
1965,h5,=,45,B,19,,
1966,Kf1,=,46,W,19,,
1967,h4,=,46,B,19,,
1968,Ke1,=,47,W,19,,
1969,Kf6,=,47,B,19,,
1970,Kd1,=,48,W,19,,
1971,Kg6,=,48,B,19,,
1972,Kc1,=,49,W,19,,
1973,Kf6,=,49,B,19,,
1974,Kb1,=,50,W,19,,
1975,Kg6,=,50,B,19,,
1976,Ka1,=,51,W,19,,
1977,Kf6,=,51,B,19,,
1978,Ka2,=,52,W,19,,
1979,Kg6,=,52,B,19,,
1980,Ka3,=,53,W,19,,
1981,Kf6,=,53,B,19,,
1982,Kb3,=,54,W,19,,
1983,Kg6,=,54,B,19,,
1984,Kc3,=,55,W,19,,
1985,Kf6,=,55,B,19,,
1986,Kd3,=,56,W,19,,
1987,Ke6,=,56,B,19,,
1988,Ke3,=,57,W,19,,
1989,Kf6,=,57,B,19,,
1990,Kf3,=,58,W,19,,
1991,Ke6,=,58,B,19,,
1992,Kf2,=,59,W,19,,
1993,Kf6,=,59,B,19,,
1994,Kg2,=,60,W,19,,
1995,Ke6,=,60,B,19,,
1996,Kh2,=,61,W,19,,
1997,Kf6,=,61,B,19,,
1998,Kh1,=,62,W,19,,
1999,Ke6,=,62,B,19,,
2000,Kg1,=,63,W,19,,
2001,Kf6,=,63,B,19,,
2002,Kf1,=,64,W,19,,
2003,Ke6,=,64,B,19,,
2004,Ke1,=,65,W,19,,
2005,Kf6,=,65,B,19,,
2006,Kd1,=,66,W,19,,
2007,Ke6,=,66,B,19,,
2008,Kc1,=,67,W,19,,
2009,Kf6,=,67,B,19,,
2010,Kb1,=,68,W,19,,
2011,Ke6,=,68,B,19,,
2012,Ka1,=,69,W,19,,
2013,Kf6,=,69,B,19,,
2014,Ka2,=,70,W,19,,
2015,Ke6,=,70,B,19,,
2016,Ka3,=,71,W,19,,
2017,Kf6,=,71,B,19,,
2018,Kb3,=,72,W,19,,
2019,Ke6,=,72,B,19,,
2020,Kc3,=,73,W,19,,
2021,Kf6,=,73,B,19,,
2022,Kd3,=,74,W,19,,
2023,Ke6,=,74,B,19,,
2024,Ke3,=,75,W,19,,
2025,Kf6,=,75,B,19,,
2026,Kf3,=,76,W,19,,
2027,Ke6,=,76,B,19,,
2028,Kf2,=,77,W,19,,
2029,Kf6,=,77,B,19,,
2030,Kg2,=,78,W,19,,
2031,Ke6,=,78,B,19,,
2032,Kh2,=,79,W,19,,
2033,Kf6,=,79,B,19,,
2034,Kh1,=,80,W,19,,
2035,Ke6,=,80,B,19,,
2036,Kg1,=,81,W,19,,
2037,Kf6,=,81,B,19,,
2038,Kf1,=,82,W,19,,
2039,Ke6,=,82,B,19,,
2040,Ke1,=,83,W,19,,
2041,Kf6,=,83,B,19,,
2042,e4,=,1,W,20,,
2043,g6,=,1,B,20,,
2044,d4,=,2,W,20,,
2045,Bg7,=,2,B,20,,
2046,Nc3,=,3,W,20,,
2047,d6,=,3,B,20,,
2048,f4,=,4,W,20,,
2049,a6,=,4,B,20,,
2050,Nf3,=,5,W,20,,
2051,b5,=,5,B,20,,
2052,Bd3,=,6,W,20,,
2053,Nd7,=,6,B,20,,
2054,e5,=,7,W,20,,
2055,Bb7,=,7,B,20,,
2056,Be4,=,8,W,20,,
2057,Qc8,=,8,B,20,,
2058,Qe2,=,9,W,20,,
2059,Nb6,=,9,B,20,,
2060,O-O,=,10,W,20,,
2061,Nh6,=,10,B,20,,
2062,a4,=,11,W,20,,
2063,b4,=,11,B,20,,
2064,Bxb7,#5c8bb0,12,W,20,B,b
2065,Qxb7,=,12,B,20,Q,b
2066,Ne4,=,13,W,20,,
2067,O-O,=,13,B,20,,
2068,h3,#e6912c,14,W,20,,
2069,Rad8,#ee6b55,14,B,20,,
2070,g4,#ee6b55,15,W,20,,
2071,f5,=,15,B,20,,
2072,Neg5,=,16,W,20,,
2073,fxg4,=,16,B,20,f,g
2074,hxg4,=,17,W,20,h,g
2075,Qc8,#5c8bb0,17,B,20,,
2076,Nh2,=,18,W,20,,
2077,c5,=,18,B,20,,
2078,a5,=,19,W,20,,
2079,Nd5,=,19,B,20,,
2080,Qc4,=,20,W,20,,
2081,e6,=,20,B,20,,
2082,Re1,#e6912c,21,W,20,,
2083,cxd4,#ee6b55,21,B,20,c,d
2084,Qxc8,=,22,W,20,Q,c
2085,Rxc8,=,22,B,20,R,c
2086,Nxe6,=,23,W,20,N,e
2087,Rfe8,#e6912c,23,B,20,,
2088,Nxg7,#ee6b55,24,W,20,N,g
2089,Kxg7,=,24,B,20,K,g
2090,Nf3,#e6912c,25,W,20,,
2091,Nxg4,=,25,B,20,N,g
2092,Nxd4,#e6912c,26,W,20,N,d
2093,dxe5,=,26,B,20,d,e
2094,fxe5,=,27,W,20,f,e
2095,Nxe5,=,27,B,20,N,e
2096,Bd2,=,28,W,20,,
2097,Rc4,=,28,B,20,,
2098,c3,=,29,W,20,,
2099,bxc3,=,29,B,20,b,c
2100,bxc3,=,30,W,20,b,c
2101,Nxc3,=,30,B,20,N,c
2102,Rac1,=,31,W,20,,
2103,Nf3+,#ee6b55,31,B,20,,
2104,Nxf3,=,32,W,20,N,f
2105,Ne2+,#e6912c,32,B,20,,
2106,Kf2,#5c8bb0,33,W,20,,
2107,Nxc1,=,33,B,20,N,c
2108,Rxe8,=,34,W,20,R,e
2109,Nb3,=,34,B,20,,
2110,Be3,#e6912c,35,W,20,,
2111,Ra4,#ee6b55,35,B,20,,
2112,Re7+,#5c8bb0,36,W,20,,
2113,Kf6,=,36,B,20,,
2114,Rxh7,#e6912c,37,W,20,R,h
2115,Ra2+,=,37,B,20,,
2116,Kg3,=,38,W,20,,
2117,Rxa5,=,38,B,20,R,a
2118,Bg5+,=,39,W,20,,
2119,Rxg5+,=,39,B,20,R,g+
2120,Nxg5,=,40,W,20,N,g
2121,Kxg5,=,40,B,20,K,g
2122,Ra7,=,41,W,20,,
2123,Nc5,=,41,B,20,,
2124,Rc7,=,42,W,20,,
2125,Ne4+,=,42,B,20,,
2126,Kf3,=,43,W,20,,
2127,Kf5,=,43,B,20,,
2128,Rc6,=,44,W,20,,
2129,a5,=,44,B,20,,
2130,Ke3,=,45,W,20,,
2131,g5,=,45,B,20,,
2132,Ra6,=,46,W,20,,
2133,Nf6,=,46,B,20,,
2134,Rxa5+,=,47,W,20,R,a+
2135,Kg4,=,47,B,20,,
2136,Rxg5+,=,48,W,20,R,g+
2137,Kxg5,=,48,B,20,K,g
2138,e4,=,1,W,21,,
2139,e5,=,1,B,21,,
2140,Nc3,=,2,W,21,,
2141,Nc6,=,2,B,21,,
2142,Bc4,=,3,W,21,,
2143,Nf6,=,3,B,21,,
2144,d3,=,4,W,21,,
2145,Na5,=,4,B,21,,
2146,Qf3,=,5,W,21,,
2147,Nxc4,=,5,B,21,N,c
2148,dxc4,=,6,W,21,d,c
2149,d6,=,6,B,21,,
2150,Nge2,=,7,W,21,,
2151,Be7,=,7,B,21,,
2152,O-O,=,8,W,21,,
2153,O-O,=,8,B,21,,
2154,Ng3,=,9,W,21,,
2155,c6,=,9,B,21,,
2156,h3,=,10,W,21,,
2157,Be6,=,10,B,21,,
2158,b3,=,11,W,21,,
2159,d5,=,11,B,21,,
2160,exd5,=,12,W,21,e,d
2161,cxd5,=,12,B,21,c,d
2162,Rd1,=,13,W,21,,
2163,d4,#5c8bb0,13,B,21,,
2164,Qxb7,=,14,W,21,Q,b
2165,Re8,=,14,B,21,,
2166,Qf3,=,15,W,21,,
2167,Qc8,=,15,B,21,,
2168,Nd5,#b33430,16,W,21,,
2169,Bxd5,#5c8bb0,16,B,21,B,d
2170,cxd5,=,17,W,21,c,d
2171,Qxc2,=,17,B,21,Q,c
2172,Bg5,=,18,W,21,,
2173,Nxd5,#1baca6,18,B,21,N,d
2174,Rac1,=,19,W,21,,
2175,Qg6,#5c8bb0,19,B,21,,
2176,Qxd5,=,20,W,21,Q,d
2177,Bxg5,#ee6b55,20,B,21,B,g
2178,Rc6,=,21,W,21,,
2179,Bf6,#5c8bb0,21,B,21,,
2180,Ne4,=,22,W,21,,
2181,Rad8,#5c8bb0,22,B,21,,
2182,Nxf6+,=,23,W,21,N,f+
2183,gxf6,=,23,B,21,g,f
2184,Qf3,=,24,W,21,,
2185,Kg7,#5c8bb0,24,B,21,,
2186,Rc7,=,25,W,21,,
2187,d3,=,25,B,21,,
2188,Rxa7,=,26,W,21,R,a
2189,d2,#e6912c,26,B,21,,
2190,Rc7,=,27,W,21,,
2191,Rd3,=,27,B,21,,
2192,Qe2,#e6912c,28,W,21,,
2193,Red8,=,28,B,21,,
2194,Rc4,=,29,W,21,,
2195,h5,=,29,B,21,,
2196,Rc2,#e6912c,30,W,21,,
2197,Qg5,#ee6b55,30,B,21,,
2198,a4,=,31,W,21,,
2199,Rxb3,=,31,B,21,R,b
2200,Rcxd2,=,32,W,21,Rc,d
2201,Rxd2,=,32,B,21,R,d
2202,Qxd2,=,33,W,21,Q,d
2203,Qxd2,=,33,B,21,Q,d
2204,Rxd2,=,34,W,21,R,d
2205,Ra3,=,34,B,21,,
2206,h4,=,35,W,21,,
2207,Rxa4,=,35,B,21,R,a
2208,g3,#5c8bb0,36,W,21,,
2209,f5,=,36,B,21,,
2210,Rd5,=,37,W,21,,
2211,f6,=,37,B,21,,
2212,Rd7+,=,38,W,21,,
2213,Kg6,=,38,B,21,,
2214,Kg2,=,39,W,21,,
2215,f4,=,39,B,21,,
2216,Rd8,=,40,W,21,,
2217,fxg3,#e6912c,40,B,21,f,g
2218,fxg3,=,41,W,21,f,g
2219,Kf5,=,41,B,21,,
2220,Rh8,=,42,W,21,,
2221,Kg6,=,42,B,21,,
2222,Rg8+,=,43,W,21,,
2223,Kh7,=,43,B,21,,
2224,Rf8,=,44,W,21,,
2225,Ra2+,=,44,B,21,,
2226,Kf3,=,45,W,21,,
2227,Kg7,=,45,B,21,,
2228,Rd8,=,46,W,21,,
2229,Ra3+,=,46,B,21,,
2230,Kg2,=,47,W,21,,
2231,e4,=,47,B,21,,
2232,Rd5,=,48,W,21,,
2233,Kg6,=,48,B,21,,
2234,Rd4,=,49,W,21,,
2235,Ra2+,=,49,B,21,,
2236,Kh3,#e6912c,50,W,21,,
2237,f5,#5c8bb0,50,B,21,,
2238,Rd6+,=,51,W,21,,
2239,Kf7,=,51,B,21,,
2240,Rh6,=,52,W,21,,
2241,e3,#5c8bb0,52,B,21,,
2242,Rb6,=,53,W,21,,
2243,e2,#e6912c,53,B,21,,
2244,Rb1,#5c8bb0,54,W,21,,
2245,Kf6,=,54,B,21,,
2246,Re1,#5c8bb0,55,W,21,,
2247,Ke5,=,55,B,21,,
2248,Kg2,#5c8bb0,56,W,21,,
2249,Ke4,=,56,B,21,,
2250,Kf2,#5c8bb0,57,W,21,,
2251,Kd3,=,57,B,21,,
2252,Rb1,=,58,W,21,,
2253,Rc2,=,58,B,21,,
2254,Rb8,=,59,W,21,,
2255,Rc4,=,59,B,21,,
2256,Rd8+,=,60,W,21,,
2257,Rd4,=,60,B,21,,
2258,Rxd4+,=,61,W,21,R,d+
2259,Kxd4,=,61,B,21,K,d
2260,Kxe2,=,62,W,21,K,e
2261,Ke4,=,62,B,21,,
2262,Kf2,#5c8bb0,63,W,21,,
2263,f4,=,63,B,21,,
2264,gxf4,=,64,W,21,g,f
2265,Kxf4,=,64,B,21,K,f
2266,Kg2,=,65,W,21,,
2267,Kg4,=,65,B,21,,
2268,Kh2,=,66,W,21,,
2269,Kxh4,=,66,B,21,K,h
2270,Kg2,=,67,W,21,,
2271,Kg4,=,67,B,21,,
2272,Kh2,=,68,W,21,,
2273,h4,=,68,B,21,,
2274,Kg2,=,69,W,21,,
2275,h3+,=,69,B,21,,
2276,Kh2,=,70,W,21,,
2277,Kh4,=,70,B,21,,
2278,Kh1,=,71,W,21,,
2279,Kg3,=,71,B,21,,
2280,Kg1,=,72,W,21,,
2281,h2+,=,72,B,21,,
2282,Kh1,#5c8bb0,73,W,21,,
2283,Kh3,=,73,B,21,,
2284,e4,=,1,W,22,,
2285,g6,=,1,B,22,,
2286,d4,=,2,W,22,,
2287,Bg7,=,2,B,22,,
2288,Nf3,=,3,W,22,,
2289,a6,=,3,B,22,,
2290,Bc4,=,4,W,22,,
2291,d6,=,4,B,22,,
2292,O-O,=,5,W,22,,
2293,Nf6,=,5,B,22,,
2294,Re1,=,6,W,22,,
2295,O-O,=,6,B,22,,
